youtube_ids,status
lbV1BpVLMP0,A
6iFV-rjCnLA,A
06t36Dm3y9E,A
S9ZiXGnadno,A
uXyJ6PxnnMg,A
UpGMR31TwL0,A
vVSAxwKxNc4,A
KTv0nDWH_tQ,A
Yc4XJPXkNvA,U
BgsGtqJwqRc,A
5kOUpC1DlAc,U
F1snGMkTzRI,A
4_Dv5DfrFFE,U
SOHIwLRrgJQ,A
bKiQr1MEUpg,A
Ig7Tpv1r3Hc,A
jqT-NthoQbM,A
81rUD0vMHTY,A
HujnGAkwXGQ,U
1QnHS7zRxTs,A
PhNQK0M5G2w,A
4vP1Ss2KGcA,A
d-kFedxJ3k4,A
nvm1sZsrjGg,A
Ptyh18AQjfY,A
XX8YTfxhRZE,A
LDSSWRro0FQ,A
U0bV_1GtmDo,A
5Daiqpjh5Bo,A
jkc6jL8xTl0,A
dqwjcb6xd2o,A
_lbSAHouvlY,U
MzbS7BQ5DSo,A
6X8UunUY6U8,A
gPOUqFLcJZc,U
ProEYXRBd2s,A
X5hgNdEW5n0,A
WC5ro64jL-U,A
HoqDn49S-E0,U
OD6Ef0HhR4s,U
vE8wwM8sUDU,A
Ba7o7TXQYkg,A
zUl2lX9tetQ,A
q0K_IarPmGM,A
hKFPlmkByl0,U
JTxHHEESQNg,A
xE7xHQF1SsM,A
cykpN88xwcM,A
C5qgi4bZ0HY,A
ZkSmmkEmHQI,A
dTxf4a9mLHI,A
ndTbmKaWT6s,U
Uu7BF9FMGT4,U
eYAlA98iWgY,A
bvU0ksnYJVk,A
TRP-Yl4BtA8,A
RZnkl0vV9ew,A
4SjiiQMEd24,A
wVcp3NONLPc,A
WUoWBYeU35E,A
#NAME?,A
EEZ9yaJTF8g,A
zg4Xg7_u3sE,A
92GwTt3IYpY,U
Hr7c6idCu_s,A
a-KJOJL737o,A
8Fal11FPS_E,A
fbWzmYkNJ5I,A
lKxpJOIEKhc,A
ZeVdBDM3YmM,A
LNjxw-00_rM,A
eeCKa5xilsg,A
v6PHE0mTTwo,A
bux9OpBIFrM,A
JTJMd-cTzKk,A
gEdAspZJAho,A
YB-lR1lDa0U,A
9opRAAsIVOM,A
g2R34vV-piA,A
5HOrYPPEsNg,A
_2h3De0o_W8,A
gEwBU-4WwvM,A
wsLC_T_f9Ck,A
hR6sabtHLIY,A
KPw7jKiIKfI,A
ulSSw-WPavY,A
bwqsdpCXt0c,A
lW9Fp85v8sI,A
0-dlobwPqc4,A
Y1SMRY-DqfI,U
UVRr1YsPask,U
dZqPH7T87cM,A
O_YBMDr_AI0,A
1BoCt0rAqBc,A
YTIroz81EDI,U
SDEKIFWyShs,A
4gsYXsH-4t4,A
NNQdaK9ljWo,A
QJs431FsC_k,A
a1csbnY9YoY,A
JesCaxa7qoU,A
PQ7-VAWUsNs,A
Oo-5kUiq4P0,A
5BL5vi3xC6E,A
jkgIKk7QmIk,A
3Ux3pm6UfCo,A
e2lu3qo63Tg,A
c_bVBYxX5EU,A
7EMWL6SuZb8,A
wtkDke1EUYE,A
WRCzK8uZvoY,A
gUg-AO-EuGc,A
rCodPEp3rb0,A
v02ztsN-K2o,A
sqSCnpeckGU,A
E81RWXBjwjk,A
YfEO5WgUVm4,A
hqThnRgMojo,A
_9r8-GeuvPU,A
Jpi2VJj5PhY,A
aJRNZF6ej2U,A
9VkCWhF933c,A
g1l_PsQNJas,A
z7rdzYkK5II,A
_8hp_4V32Ow,A
DxeXhf6xvZY,A
kzeObWNTH7s,A
PdxckzBIcJU,A
MXYDJ-F3938,A
c401BR8gxvY,A
tAnxcxgIQ_M,A
QzpAKr03XZ4,A
JcOHClVQpTc,A
l2q6qrQMCcw,A
WTOuNGglsrc,A
Zxj-DpxMnwo,A
4p7pXLlwXwU,A
Cj4j7Yc-qQo,A
Y1lnrGIbweY,A
9IAaVSzvAQk,U
oL2qbuYp-b4,A
zpJAnFE33w0,A
PhLMrNWQOdo,A
gMksatQRSjg,A
pN-ZC93Xxbk,A
7S04dmCwfy8,A
qESjUtqJiB4,A
p77VGHz_gZo,A
Pjs0vzEy4q0,A
yaxHU7LHJt0,A
oqb-9yYzV8s,A
8v0vkCNzBsk,A
cZEyyqcP8p8,A
V8JujVUL7Js,A
JVWFvKxrcLg,A
36YAmHJp-vQ,A
2Pb009jaXUg,A
tsNTGOEV8hw,A
mAHFU3Ub7mA,A
p_s7B48_XfU,A
bLHqBH_uO_Q,A
l-xnLxNVqvI,U
wAvQi5mR6M8,A
gBxVQ9X2JX0,A
MtlWRJny79w,A
LSxlb5oTJAw,A
MPBpKXYX6UQ,U
HZpWPIcvs48,U
HIGXNO1467s,A
#NAME?,A
6cuMbyrrNxI,A
BwWkl1UV1yo,A
GMzOAl9xtCY,A
cQmKKxIsA6s,A
WmgdJig2UZk,A
tk_E9vGM3Ns,A
96k703zPwEg,A
bXyrvXRZy_A,A
Ig6XoTqTGE4,A
vvdBe6zwimw,A
Zm9qpHmV5F8,A
EMNr5ChjJJA,A
gdSHWMQT2X8,A
ZsMoeONHmOQ,A
3nl1DVTSmcs,A
yC-TM83IBfs,A
Quuc9_qDMWs,A
P7DqqWqTXcM,A
42-vK2TcmRA,A
xublMpWERp0,A
DJX6ixB_pwk,A
VYp0BLxnjOc,A
psfaJKd1n3I,U
KAUej8pKxCg,A
hOizda1rKuQ,A
7adMsQrCjhU,A
KIYBnz1d3ZY,A
5b_tPeHLHhk,A
x8lG3s67daQ,U
#NAME?,A
MEXA0T7QPwc,U
ulQVReHH0wc,A
lRsRd4zH46U,A
8s8drx6BOb0,A
SkF5gDZZvw8,A
37vQ0trm184,A
OwfG4qIV9qY,U
h-9DNX7urgE,A
KtXnBwhEOyg,A
FkuCTbNyrvs,A
OUkhnB0bEtQ,A
EYCZupZy0HU,A
a0v0n6tKPLc,A
EEB0l9WFJjk,A
3E2iReeMg0Y,A
FDELBFSeqQs,A
zDMVm3gvCnk,A
7IuT8yquDMg,A
MfItjTDlPZ8,A
SZ5ibZD58gU,A
PqPLds7DEmc,A
upzuxD6v0W0,A
zohBLQFiLZA,A
gU72TwiczA0,A
DtfixcU6QZU,A
sDr11opNBlc,A
tcVaWuO2b0Q,A
BNSFEpmwLAE,A
oaOfeSJZ3lY,A
5syZDseTQq4,U
EyBpNbHmDc4,A
#NAME?,A
JKAI9K5EY18,A
syAwnjoLNV8,A
PbKFVOfQ-nY,A
2e04I7fxtg0,A
d-AznorRCBs,A
bHQegWQb738,A
75H6w62XhOE,A
ZbdwuLXfOGQ,A
zKR60fSEDHY,A
3ySp-unFyIA,A
tmQ6WGlsrmk,A
ay_j8ozivJ8,A
8navgU8-tw0,A
t65NnhxjeP8,A
OhYViEEPIf0,A
mNXyZM8ZnXQ,A
T2j0AwYLwgk,A
qL_iSqxA4O0,A
BePubIQzQG4,A
sEyegvOdT7c,A
oEvJ2h4qno4,A
Zd0qhXDbLiU,A
Y81VxySZIIA,A
TapuayEFrzE,A
nOg1nC7aEwI,A
lAgNGJrMXcc,A
URs_dQxc4sg,A
VoxdBgdsHN8,A
XNR4PpmzfFI,A
wFruJl3cr0o,A
OD_w2D0rCwY,A
TW29V4RFyhw,A
I_njBZsmdLI,A
Ycw96w3-S0w,A
vNsncN3UaQs,A
cctwK41UzvM,A
2ze4T5PfDsM,A
4LvrlO3CN3o,A
bXv2q4KOG-w,A
XR7-GIwkq3I,A
G6RoU6XlJ4o,A
OM1WsYiRAjc,A
KzMT7rXvmP8,A
V0xuQI75RxU,A
vTGE4tXf218,A
1bNiGJhNlTw,A
fLO_-ivg5ks,A
xWi9iGGSLtc,A
sUypt5lMYUo,A
UyxtUx7nOM0,A
EKgwWTJ8c7U,A
ExRhZP9dkX4,A
jyaSwWmg0OA,A
bqsz4VNSLUw,A
65aqZ5ueYdU,A
WuuWylo3ARY,A
BSwpI1z-9hg,U
Duwotx4BY5A,U
61ozR9OZzTs,U
dMWpFDEf5j8,A
tgvlE8YM1xI,A
egPUk1zrijU,A
ktWeEJHFWeA,A
VZ6Sy-Lbm20,A
KRw9BlxTsoU,A
TUCkylLAxK0,A
jOpKAFPjc5k,A
7DvftaHlZR0,A
ce31XKqBMqE,A
4pUkdj4gOzw,A
4iYEpVUZ1pg,A
X0mHf3oSUdU,A
3NxmP7xYDBI,A
7ddW_apvPQM,A
Rf4wckYFAAM,A
gW2pdbWe9a8,A
L-VBo9OOaMI,A
APkpiO0QQ_k,A
8FdFhgEVp5w,A
V8uWZhtusj4,A
d5alm5QEnSg,A
svsxya5NyXg,A
0Ey02HT_1Ho,A
uQpRMJ0ouq4,A
MTGG_Ur_kYc,A
EcbnSxHUzwg,A
v48ABYuczzU,A
XilGK9LlV8E,A
nkiguYFU2RA,A
HvQyo3amWDw,A
MqDYBMbQcro,A
Wc1qhfgklfs,A
Dg2sXmvsMjg,A
9SEW2vfr6QU,U
5jJC3IDMedU,A
Xv8FMkidUrI,A
i9MfT_7R_4w,A
YTkqA189pzQ,A
yVT7dO_Tf4E,A
BvJJn9VS4rk,A
rhFWOV2_dhE,A
XhJrQLozssg,U
cxDN_V_8umY,A
NSGewete6uc,A
_L8_NsbUrI0,A
d4_PpmO9W34,U
eGqIToNGPRI,U
-4k52TRgs-s,A
Q3BZqzjrFIY,A
YL7-MsHHPz0,A
fuiM-DufQgQ,U
Km0mTOlSniI,A
Rs1OoHv9hqE,A
Fy8s60p_gjw,U
YOyC6rEpHJk,A
0VC4-HHbvF4,A
mlEv1oYbwyI,A
8-PVJPEU7GU,A
Gju5BdQFzik,A
gxywFmRl-4Y,A
Vwpx_4BLbas,U
N6RkrbrCzbg,A
70z9LqaeBto,A
cK0tG8kJmDY,A
WVyr5_cl7c4,A
2Uelub08HZs,A
kaT7GXrUq2k,A
3d6sXcLZ1KI,A
v1BGgEinrqw,U
2hnGHFpcQT0,A
E8ZnkcL8oWw,A
h8SIalMEfHg,A
3NOncfQQfds,U
Yys1766j9js,A
DlQSMWaiLvY,A
ymd2JHhdF50,A
JQ-3xjkw5-s,A
ASqfEAlzqVg,A
urHrSvTanEM,A
EmLkw06Oz-Y,A
zuT6lDTauFw,A
fkCgFx_H-Pc,A
Zy63J0_IyYk,A
_fy4LRNrusQ,A
zkkfzYY2QJc,A
jPx0L5LOO6Y,A
7YEWKr6mb1k,A
qu_cpIDHgFg,U
chfG229nLZI,A
fWWUKV_-_Wc,A
ALkBv10MHUY,A
tUjOBNvDBQk,U
6OQj_Cqfg9g,U
5JWK4usb4UQ,A
8YCxGg81u8Q,A
uJH1Gtz8EUY,A
1P8fwn49wtg,A
Urs2QlUoVcQ,A
egWvEQMQM_0,A
MJlA4tm_0xA,A
wKkyo9Z-1GI,A
JwjOGuD7oyk,A
ExUHXDRkDDk,A
LEBbQDse3hk,A
0Icj3QPDmt4,A
xU2wlJFBuuU,U
XcABwsMGIYg,A
RLjwZxFmT5o,A
MNBI9VWw9N0,A
z9ouLbthpj4,A
oUNf-OsvN1E,A
1y-0C9xTxN8,A
4oskTPHyg3A,A
C_wvUfVSf1A,A
zq-V0MDE0hY,A
xBAXaLvGe5I,A
#NAME?,A
O3Ib4SX2Z-A,A
D6E2QZWDvjU,A
3YvXeLtdVBE,A
VoR36PPEuFU,A
z3F0F09UJZc,A
BwYPddy_5bk,A
B7_ncHgxCd8,A
_1uxu2owe54,A
R0wbTR95VEs,A
x8bCUtoVwec,A
_O3L6Mc62dE,A
RJ_rmIG4pSc,A
0DOVBocGJuI,A
jNv4c1XzGOU,A
aWvw-v6tnZE,A
ZyEvhG-_gDA,A
Mg1z9RoZR50,A
3_7GOebhKR0,A
2FBkJ09whE4,A
SX0K0hb_xKE,A
y0z21Kj-27Y,A
KlH7jxrsTtc,A
P9BaUITjc-o,A
fFTNDzn3Jlw,A
d464xD2ls88,A
8q7jswQHM_Q,A
SPJTdJEY1wU,A
vKUhXrZFn30,U
MnXlkZoSEJM,A
LkRXtnQXiXc,A
4-i_0WUl9Xw,A
yN0QFYHNBGo,A
yk7TWOtrphM,A
1WSsRVrlj2M,A
VhjCK6KpTJg,A
_kEOea0Zano,A
nd6M85XlKGU,A
U8jc3I8x54E,U
S9qkYLtAhSQ,A
oeEeG_0aQwc,A
bWzsZrH0yEQ,A
Cnj8EU4VFgA,A
VEOEIqPDFHY,A
58i2z-x8oDo,A
PaRsujCwltY,A
xfVn-3UQzNo,U
Pxb2RbfPNsU,A
Rm3xNKRcxcI,A
wa2W6bkT_60,A
tVlkIeDansM,A
j-ruhNnrdDs,A
a9zo948njsU,A
qGlRUVYlXkw,A
nCm8UQip3C4,A
WNJZgyGUqE0,A
WSNKzDF2x5Y,A
srwrgknE3CU,U
K8tEz2m96ng,A
FBpry4OYbyE,A
LsQH09Ica4c,A
GKxxSnGkpVg,A
aCrvhMJfu_s,A
4Aeu5iBJ5zY,A
2ABaLt2fI2o,U
MVc6jgQJefo,A
VCV_2I-0DU8,A
#NAME?,A
WRqE3J_vM7Q,A
MiTEqp9sZBg,A
w0BY-59N8Xg,A
7Xeq_dO9hxA,A
CMXUOqP-4_w,A
w1NlH2iG_VY,A
wfvipiX9Q5Q,A
8In3m2kWt_o,A
NvAZXX_aMUw,A
IXe5ZVhWviQ,U
OGn73wHo9TQ,U
_VPHrvnWJR0,A
O29FOQYocO0,U
3IxZirhhUXk,A
zE-dlwCRoV0,U
Z_0uhgbjADs,A
Z3f9xMvk4Pk,A
5SnKV0jggLA,A
thTadunA8eQ,A
eAc2k9rglEo,A
SZsgCQ2-ZS8,A
5s-XZKcgsIk,A
Pn3Asr_DrvA,A
rxuhzK30AQw,A
qALgRtXqpb8,A
T3uZ-TUGEKQ,A
fJJ9UDstwzs,U
dIHlH7_I1_0,A
IiUC7-uOlIc,A
7Q6M57sMtEI,A
Ou-sB1S9ynw,A
TcjZc9E0k00,A
bg-3-u_o5Fk,A
jAZ2KfXazZs,A
pfjOCOmDwqM,A
QMTYhxWBUHg,A
_QN78CuUu7M,A
L6OGO17L5EQ,A
E-oR5OlCf4E,A
J4BEUHJDuzE,A
9L4DAFLS_-w,A
Q1PzULS_0rQ,A
MNWotZppGPk,A
pXjrWF6b_eE,A
MwlXVlCrDzU,A
Gq5rWlefZSI,A
I2pCHmFSpac,A
M4EQN6-EXHY,A
qTXNdrI7hT8,A
1jV0HFfM0pw,A
TSSQQmnuIRo,A
Kkbqla8tgTU,A
dLYqsTiz03g,A
dUjZawuYMPE,A
VzOKaWFNzfo,A
qeC46M0ESKQ,A
Lf4I9Nk5M2o,A
0nh9fcGhpNg,A
5GiG7sztiWQ,A
6GVeciYtYAo,A
l5okx7eY9Rc,A
Xcsvot9m8Qg,A
JnbebwU_bsI,A
KRhOuKrOuvQ,A
8keWr50RERY,A
V-S_53HmEUA,A
Ozm5cbggVIE,A
Fa2UU8tvf6c,A
4KWp_qFElIA,A
S6-xTOH6iaY,A
YYj2eoQRpAw,A
CeWfIrFawX4,A
Q88vioi_dAQ,U
UYMsaFcv83Y,A
9AnU2WjJQyw,A
v1rO8uBDtEQ,A
I-ADdAJ-its,A
QhIN41mAmIQ,U
yoedJbv2oG8,A
5uFiJTqXVvg,A
CQcVbTA9ilM,A
MxAzu-vpNL4,A
lOj4W5jveC4,A
dmBiReIUOxY,A
fZ8rbd03GyM,A
pU0DyudkXLQ,A
quylS1n2NCE,A
HF83eH6vnH4,A
qVoFeELi_vQ,A
qUQhUGCy_Zg,A
biYQo-o4NVE,A
vKtFG39PEaI,A
HkaDWp0CUJY,A
aCITqezj19k,A
Byb7zgBbRQw,A
ThLV8N_BYr8,A
IXZjTMZu__A,A
UnuP4vrLvc4,A
QvkWf5ZS4nQ,A
mjR6jXb0gtc,A
f_bJd-kaRpI,A
bRvRMNprRIk,A
qfSfNIzN7q8,A
dQPAATOeXx0,A
Mafk3_WzomM,A
vsb85D7ZzBc,A
yhD0MxacnIE,A
EgQba80ngAE,A
yv_vS7dmcl0,A
bpfmCJlaBTw,A
C5xHyDLLY6o,A
GVFgvCNXjvU,A
3kn211iBxY8,A
m7Yua097hHg,A
6kpvF7LZ1Y0,A
wDjgDRFHJio,A
htR2CgL48LM,A
tXQEyyChkUg,A
ra9lPf_sX20,A
1GnNXp9ysq0,A
4z4QdiqP-q8,A
XMUmiKDO6Js,A
NL5MB9fQb0M,A
HdoQam3SvlU,U
gQWiBnuPODE,A
vW9uTedTHLk,A
iWNlyHumD-c,A
K2wg1lNy7Jw,A
Um0tKxI-5QU,A
fkg5pQBBAi0,A
8Ik7V_QH5wk,A
JXSxXhnBW2Y,A
GJeztKVIEcA,A
OdSjQQ5DSWg,A
NutSxxe9s20,A
7B7MPmv4cXE,U
O4qw62zU2gI,U
Ic8tFg2d_N8,U
l6Phk0jSvbQ,A
pcEu3TEqZ5I,A
OmmH4Rp9-to,U
WKWdgftuGDQ,A
Yy6kAphzHTA,A
Z3xg3ZnnNUc,A
XDS-yIAvIhc,A
E4Ep1atfFlg,A
0E8XKNpGpGs,A
Vr8xOE4KVho,A
OWD468gzEaI,A
18hVVaMzE-Y,U
y-g1-WFsfEs,U
_vVoLQJ4iiY,A
apyalunRYUY,A
0ZB0v1efP9k,A
NLc0qUxUXGI,A
GXNN5fUSGKQ,A
mldmu__MoU4,A
W6_OoxTAIx8,A
6QSWFi-M1mI,A
UnmcX5nfLMI,A
4-aNLYCcgUc,A
uL1BmdlGR5c,A
RWY7oqgsjt8,A
TjLRcebtAKg,A
71SXTcDnoAY,A
_-nV9ApYKmE,A
fP36rQAZykk,A
IQxygGQpkrA,A
qUIanLFitQA,A
jcw_rqiUyiI,A
8SXdsfRrDso,U
OKB5Vs6jMVk,A
NyySxxsL2DE,A
SkU7nXxSrsk,A
8cfM5UkOAVs,A
0qgPnXBq7Q8,A
xkH9LudLdMQ,A
NYr8Qb3SK9g,A
2TsjQ_m2CiM,A
C6GedNJwO9w,A
_vJvyc64t5w,A
pDr686EXwGY,A
FSJhTSL_7Y0,A
9_3JZ-_f6EM,A
irBIUEGVLv0,A
WcAT2-MA5Y4,U
tIfXsxtnGr4,A
AIm7WJAlTZU,A
9SIRbRnxc28,A
rLHv9GuYxdg,A
pOZ5e3DcyEU,A
Ee0xHj1Ik9U,A
yG2yBz0PHtM,A
FFbmnhuCh14,U
6gdmgmtkMEY,A
L0nCHK1avlc,A
ZKfRWqGtBDY,A
RmJ5DL2z8v0,A
uEsHqCNRYMM,A
CmrKDZEGbII,A
6qpny_Van5M,A
vRlUdBXSpW8,A
asHwPenx7Es,A
HmhhBDKXZaY,A
js02yheDNko,A
dcCJq_VSDhw,A
LWn7O-1Ktlw,A
Kk6rALkQbG0,A
DB9p77fJPoc,A
qKhEqgtQmn0,A
B6kMA-kKxaQ,A
ip110PJH5ck,A
ItyQVkxSbH0,A
UaOL9EucpYs,U
wWasr6uN8QA,A
LrggOR4CLOA,A
pGxIL4tZRkQ,A
1Ic3CqdUYss,A
gTZ1Fl371jg,A
zIeOjX3wHYI,A
UWWjaGOqKhg,A
ftIllWczf5w,A
9D-rqfSFQk4,A
pv7BE1ENbNE,A
TUoPEWWQv60,A
AXo_b6qJAbA,A
DhMVWEMrxIc,A
iToXSqKh9Jc,A
4pIY_wFClC4,A
SLpX3t6g0AA,A
2cWG8l6AW7s,A
PCAOq8DxbUc,A
EyujFtuFWvo,A
4hMJiOQ6VZU,A
KQaD-JQkJWw,A
hrel5AMP-b0,A
ZYs2n1WIMEk,U
dE4Lo4TIc8Y,A
OVVQGcAGyF8,A
jmY8vEiTJ-s,A
IRALwpuKFt4,A
Wxs4jm-sLrU,A
n4JG9z7q168,A
qx_baKKDoy0,A
1MxZ6c_Zxdo,A
m2P5ltzJBl0,A
bXVXgiL7vHg,A
3pqzCa59oSg,A
xAfBZX3Tyek,A
beOvmhuo6NA,A
PbQY4CKqziY,A
zonDOc4-TFU,A
X0iLVfLJdSw,A
v7v1ma9iZl8,A
U_EXXX3ze6A,U
RaCgo8Foja4,U
SI-a5ddbwAA,A
R9sgseYY67E,A
lOLkHtcoE2c,A
MhajzYvciqY,A
MQf_cF_mSj0,A
OvT3siqmJdQ,A
g52voVS0foU,A
j4msVc6xHdw,A
VfCmL4Kz2iw,A
BSys0wSXGgk,A
2LJQ6ZHC-fs,A
bp0cKfnxX3U,A
kWwEZYpwgL8,U
1RhCmQm97i8,U
LrjR2bzHRm4,U
QzIuZudzESo,A
grjgkt3HO8g,A
BrvNt4LyBSQ,A
Z8nxn2yQEgs,A
33DABZAITVY,A
m1KMlAVD7pw,A
T2-gpT_eBxw,A
lmiAugo1CJI,A
MRS4IQT7aO0,A
3Z17TzRP1cM,A
eGzvO3pGIT4,A
b3hA136Z2QQ,A
jMObYA0n6As,A
WcidW6ubTR8,U
-2c4hS-FQQk,A
TB14HiOV2kU,A
qawIufBsU2I,A
Yu_UY_2A9Cs,A
9ONY2OCmDak,A
airo2r4tChk,A
3oX9MPYFLiM,A
dEOXJn2aQH0,A
8zBHXssWqis,U
KYK9DOwm4JQ,A
q1JfLjbXRjc,U
O14RxzLBTo0,A
EetCqYfWpuk,U
nC_1MXb1o1Y,A
o6JVMmkBF-I,A
#NAME?,A
h8LZ4xZqEmE,A
sP_yu56FZR0,A
Zhs524XX_20,A
SbEfgx8i_ac,U
TqDTuQzHaaI,A
o50Tu0M26Js,A
XeHhHFruDL4,A
5X26E4vAszM,A
Oa9QgPDrZCA,U
lisZytAj1JY,A
JDIsXB3iEEU,A
8w75iLJqUSM,A
N3HTcYZxAk0,A
xJJXFAOUeq8,A
0bxTQ5N4Tzw,A
XJnE9lOMx6o,A
hQxeUgicr3I,A
a0LJYRW65Cs,A
gVpx9zCjgnM,A
YBViJkcuy9w,A
rstBA59EPYU,A
gE3WRGxOXoc,A
VJch7q9P5is,A
Cdyr7KcEBBk,A
Kx_a4bjxq5s,A
ZNEsjij5mwI,A
CniuZ0sQPeA,A
anmzTUtbwsg,A
NeyTafsdHDo,A
VK-dULEK-rc,A
4gvYvsik3mE,A
xOb-Mit3s5w,U
ENrNBgRGq7k,A
x24VEUEph0Q,A
S-H-YGlWRI0,A
YrOa41snGSA,A
ehvFFbFFsjg,A
SRezyt4E3cQ,U
oJjFjzg42OU,A
Ia5brDGZpS0,A
6FdTdxNap94,A
1b1orxr7tsI,A
7DrxLFrmll0,U
JjHZDJykryg,A
uUOXj_Sczww,A
nWJxZco6oCw,A
jQxX4ONGi58,A
1iHN9FG0KcU,A
tkT8FA5KaNM,A
dwECVkod-9E,A
UR_h7rPNw9s,A
sTeblI9YvqM,A
P2yuAKVJKZw,A
QsuJDRhfs7w,A
4XQ5eMgl5LQ,A
reG6kRpr0Wk,A
X9VphhhKXK8,U
FOD_NWXNZG4,U
lLgtRjWqXLo,A
RqDWqUSl00w,A
H4LpT9TF_ew,A
hXBie2KVzlk,A
a4hk4nVggh0,U
RjUNg3pkEag,A
zlVlVYMAVtM,A
oZf768vuANE,A
01ZxdJ5yvpU,U
9s9T5Cs_s7s,A
HPByPAfwtVY,U
sGsKkwRXSR8,A
aaH4mA8n83I,A
QvKfPr7b_A8,A
FFkUSuMQOJE,A
D2lnODRI76U,A
CY1e8kOepWE,A
WdJRHe3naQU,A
7K06oDWUjk0,A
RxtMTzpsCv8,U
bJx7zZsdOa8,U
TDETCsVOFmI,A
CSYGhLJl1ck,A
OnBv76VQzNk,A
esHJ0P3-LoY,U
ezo0pFpXIpA,A
zcE_6M1YuK8,A
cru5KBNYaqo,A
YYER604Wegw,A
IeUVU0fz92M,A
r_IprYxPUjc,A
kYfOz7z7F98,A
h8zLB_MjGBg,A
Mdtbie5hMXY,A
6KiFtqQMYBk,A
JuAgcYssA58,A
mnBPltdxvPs,A
b4k30gqyryw,A
b_zmZEnp8wk,A
5Fx0twLO4tA,U
axPoVKo1mPM,A
ddsA0Egyb_I,A
WdiKSu7P1pc,A
llNha3vQV04,A
hWoO7jUVwto,A
zTtiJEYW6_A,A
A0rwrGIrGQQ,A
UEHidrsuWLk,A
GzOK5J3iqcI,A
2mfsHA7uwFQ,A
Hq_3koXLE8o,A
YlFCMRIC5Sk,U
XXUhVkhvOrU,A
aJ8l_ux0VoE,A
61YMtx7Ofec,A
v8uW3xXy1No,A
Mc2SaJ4jjKQ,A
zIMgLGKXlIw,A
#NAME?,A
T_BH-8wg164,A
iPGjNmkE7nw,A
6TtP1wYe42U,A
gJVuj45HOl0,U
wyRZ6i27Pps,A
8iIZzaWl4AA,A
0mywKNvaXxU,A
3AeIvN0e7lg,A
PC1nnyRATDo,A
QYy255EBY48,A
qepRiZYpHc4,A
9GSvZ4x_t7U,A
6DnoXiVXLxs,A
idGWFZZRj0k,A
kFsggTBls8I,A
2uH9xrR1CE8,A
fME0_RsEXiI,A
tjMZBAKBBnk,A
UVaRg0Q44Cc,U
3kLM2yiL36Y,A
k1j9xN1d0zI,U
zRra5jB48oU,A
JjNLBsPjOr0,A
rqHPEmqcSWo,A
XKD0pFYewu4,A
mSBudez6wyo,A
tc1iIw56-_M,A
IslXDkvBjwg,A
W312tMYesn0,U
EtSnknSHsxM,A
p1NVrGkBTjs,A
A3yrxetRNqw,A
vU_XKVLSssM,A
yOruRg6JRq0,U
zEEstJLlBB0,A
AgDikoYMXRg,A
y08iYUsYMvE,A
JMM7X3hY0o8,A
wBRxzHU2C5U,A
_qI4xPi6iLA,A
RM9jWX2fdHg,A
ZyoWMHoaaOg,A
wjkQ1EId98I,A
PcpU8gIFQFc,A
RNhpXj1zwMs,A
DDIsR4J1jh4,A
FEI-Ws5rdLI,A
YblLsfa1Iqc,A
Vgh4ZvEMN4E,A
tHPyyk_Hv24,A
JafsyrujIKI,A
BYfSaW8vbPs,A
X6j-MZQhqrM,A
rkmz7DAA-t8,A
UfzIGcZwhI8,U
Oo22xLmWJU8,A
rXTERmtlfMc,A
wvP_goZqvAc,A
jZz27_pQzPc,A
Vq2qt0DIftI,A
N7h34yH82Is,A
t135VpvNlUA,A
_zCZYWX4npI,A
KtzKQ9BVj5U,A
qIfD7ZN5FYI,A
Gn5-GUzpHk8,A
FSLOkBOPTWU,A
K1lWkdruM9I,A
NjYQZ9ouwVw,A
DzzHZ6pYEyI,A
0_gCJ6tSY9w,A
ln25Op_RM40,U
gaii-3oO_J0,A
bxUtrCucm6E,A
8YK9lyGKL8Q,A
HTFdMwCXpMw,A
jQmI85v50nc,A
EVB_YOVsB00,A
TwWoBk4bj2o,A
qt-xHOWwSLQ,A
cAWaCtxH4ac,A
iNxmqgak0M8,A
UbK0xlVfEnU,A
WZb-y_N4ZwY,A
QmW6EgVw9yE,A
i2YZzoLJeK4,A
WLtYa06RLmo,A
nKJoJGMT0Ww,A
b0cngb25-Z8,A
NkPhmtJRvsM,A
bF24aek19t8,A
1zTwk5EWLpk,A
msK9d9k6K0E,A
jdyH8Cbt4no,A
15MqjQE43IQ,U
k0BWOvGIt4c,A
vGzywZqK__g,A
SF9y1_bvexM,U
wPV_HcmuSsI,U
R1b4w6wyulc,A
Kc1-fj42SXw,A
NT6EuWd6cpY,A
VK9WrtfHSME,A
fc0-Ea5bKu0,U
02p_1p1_B8w,U
dtDsnobFzW4,A
bJENdu8iEuQ,A
OnjNbL9Ju3w,A
EF6dKQ1zbUM,A
fdS-tH-BXDI,A
tJ_AtwrLM5A,A
ZkR-qTJl75s,A
XISrO2makH8,A
c_T1sRsB7vY,A
oMTb7u93mSI,A
H8qwqGjOlSE,A
o2jW01d2Pt4,A
7kI4re6PF5M,A
DdaSaBbeGJ0,A
CT84Dpjg3Os,A
y-vQrW5OjqE,A
1qK6AAL68ew,A
9yVJEoglgB8,A
tB9Eqb68BUw,A
5KSr-giy8qo,A
m8KJFK7e-6U,A
_GvlPi1bAwA,A
oWb02bS9OiA,A
TjU92JTYzyM,A
5hiiMGXJf8g,A
06JXGuuXONw,A
MMar5YvuRPY,A
sa19qoknqJg,A
